ID,Tweet,Affect Dimension,Intensity Score,word
2017-En-11581,Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger,0.521,sing
2017-En-11581,Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger,0.521,started
2017-En-11581,Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger,0.521,angrily
2017-En-11581,Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger,0.521,singing
2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED,anger,0.208,gameday
2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED,anger,0.208,buford
2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED,anger,0.208,530
2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED,anger,0.208,home
2017-En-10821,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED,anger,0.208,excited
2017-En-40505,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0.375,@tehshockwave
2017-En-40505,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0.375,grumpy
2017-En-40505,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0.375,frown
2017-En-40505,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0.375,upsidedownnnyou
2017-En-40505,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0.375,impossible
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,@wellermonica
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,monica
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,write
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,regularly
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,@ctysmallholding
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,bees
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,dared
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,#buzz
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,#sting
2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0.375,#honey
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,favourite
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,quote
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,@ameliameech
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,swore
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,parsnip
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,😂
2017-En-11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger,0.292,#raging
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,@edquinn63
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,forget
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,pick
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,ur
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,fave
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,child
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,school
2017-En-10130,@edquinn63 how can you even forget to pick ur fave child up from school #offended,anger,0.688,#offended
2017-En-11667,@StrangeFacesLA why doesn't this account follow me #offended,anger,0.646,@strangefacesla
2017-En-11667,@StrangeFacesLA why doesn't this account follow me #offended,anger,0.646,doesnt
2017-En-11667,@StrangeFacesLA why doesn't this account follow me #offended,anger,0.646,account
2017-En-11667,@StrangeFacesLA why doesn't this account follow me #offended,anger,0.646,follow
2017-En-11667,@StrangeFacesLA why doesn't this account follow me #offended,anger,0.646,#offended
2017-En-10655,"@rabpeel snap, seems to be a problem here",anger,0.375,@rabpeel
2017-En-10655,"@rabpeel snap, seems to be a problem here",anger,0.375,snap
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,2
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,biggest
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,fears
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,incurable
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,stds
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,pregnancyi
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,theyre
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,basically
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,#forlife
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,#annoying
2017-En-11206,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger,0.417,#weirdsmells
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,@thomsoncares
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,sam
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,helpful
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,sorting
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,asap
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,promising
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,stuff
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,doesnt
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,happen
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,anger,0.771,#fuming
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,pro
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,tip
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,kid
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,reaches
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,20
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,mos
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,stay
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,home
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,youll
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,absolutely
2017-En-11146,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger,0.396,miserable
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,moving
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,clips
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,youtube
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,tonight
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,vigil
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,held
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,tulsa
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,metropolitan
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,baptist
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,church
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,#terencecruther
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,#justice
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,#anger
2017-En-40228,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5,#sadness
2017-En-10802,I forgot about this nice area down here with the fiery hearths,anger,0.25,forgot
2017-En-10802,I forgot about this nice area down here with the fiery hearths,anger,0.25,nice
2017-En-10802,I forgot about this nice area down here with the fiery hearths,anger,0.25,fiery
2017-En-10802,I forgot about this nice area down here with the fiery hearths,anger,0.25,hearths
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,@chronavt
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,ummm
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,blog
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,simon
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,stehr
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,faking
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,7thill
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,expect
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,investigation
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,forthwith
2017-En-10122,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage",anger,0.688,#outrage
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,@whojn
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,ive
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,quad
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,shot
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,day
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,sleep
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,time
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,detox
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,😅
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,raging
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,migraines
2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,0.438,coffee
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,circle
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,dead
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,hate
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,slushie
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,machine
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,#irate
2017-En-11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger,0.833,#livid
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,@pbhushan1
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,@indianexpress
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,opinion
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,worst
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,delhi
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,govt
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,#acrid
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,#bitter
2017-En-10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger,0.708,#hypocrisy
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,scrubbed
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,hands
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,5
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,times
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,inneyeballs
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,#burning
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,nevenmoreblind
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,accidentally
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,scared
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,#cat
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,whilst
2017-En-10905,Ok scrubbed hands 5 times before trying to put them in.\nEyeballs #burning \n#EvenMoreBlind accidentally scared the #cat whilst #screeching,anger,0.604,#screeching
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,vanity
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,sizesnow
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,sizes
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,sxsevenxxs
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,wtf
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,dear
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,corporate
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,jerks
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,lithuania
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,didnt
2017-En-10920,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant",anger,0.518,#rant
2017-En-10737,Lot 100 would give Ghandi road rage,anger,0.333,lot
2017-En-10737,Lot 100 would give Ghandi road rage,anger,0.333,100
2017-En-10737,Lot 100 would give Ghandi road rage,anger,0.333,ghandi
2017-En-10737,Lot 100 would give Ghandi road rage,anger,0.333,road
2017-En-10737,Lot 100 would give Ghandi road rage,anger,0.333,rage
2017-En-11219,Forever raging 😏😂😭,anger,0.688,forever
2017-En-11219,Forever raging 😏😂😭,anger,0.688,raging
2017-En-11219,Forever raging 😏😂😭,anger,0.688,😏😂😭
2017-En-10929,Just seeing Alex revells face gets me angry,anger,0.583,alex
2017-En-10929,Just seeing Alex revells face gets me angry,anger,0.583,revells
2017-En-10929,Just seeing Alex revells face gets me angry,anger,0.583,angry
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,@johnaugust
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,@clmazin
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,forward
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,@abcdesignated
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,#stuartspecial
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,literally
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,yelled
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,tv
2017-En-10360,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521,#umbrage
2017-En-41480,Does she really need to pout all the time - getting on my nerves #GBBO,anger,0.646,pout
2017-En-41480,Does she really need to pout all the time - getting on my nerves #GBBO,anger,0.646,time
2017-En-41480,Does she really need to pout all the time - getting on my nerves #GBBO,anger,0.646,nerves
2017-En-41480,Does she really need to pout all the time - getting on my nerves #GBBO,anger,0.646,#gbbo
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,taking
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,umbrage
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,jimmy
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,carr
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,claimed
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,bilbo
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,baggins
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,mordor
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,8
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,10
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,cats
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,countdown
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,baggins
2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0.375,mate
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,@indigohawthorne
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,understand
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,rage
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,pretty
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,controlled
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,rational
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,visceralnot
2017-En-10450,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479,logical
2017-En-11417,"@Mick727XD I know your furious, i am too, but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.",anger,0.729,@mick727xd
2017-En-11417,"@Mick727XD I know your furious, i am too, but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.",anger,0.729,furious
2017-En-11417,"@Mick727XD I know your furious, i am too, but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.",anger,0.729,stop
